,Collectief,KWEA,Penta,Vegitec,LAGO,PTI,QUBUS
7904,164.2854471,147.8089469,70.78052097,5.396436628,229.1981793,380.4750172,28.31220839
7905,154.6591621,139.1481003,66.6331453,5.080233107,721.9129818,358.1811318,26.65325812
7906,139.7705132,125.7526624,60.21853982,4.59117183,840.801877,323.6999342,24.08741593
7907,127.3205115,114.5512951,54.85459787,4.182215065,473.1042631,294.8664941,21.94183915
7908,117.0524807,105.3130646,50.43073326,3.84493152,598.1214518,271.0863644,20.1722933
7909,108.1962856,97.3450742,46.61514212,3.55402386,349.3127331,250.5759601,18.64605685
7910,108.838038,97.92246398,46.89163383,3.575104094,595.6701344,252.0622191,18.75665353
7911,114.3571209,102.8880275,49.26946807,3.756394535,839.5762183,264.8440765,19.70778723
7912,114.4854585,103.003494,49.32476088,3.76061016,719.4616644,265.1412987,19.72990435
7913,123.470004,111.0869622,53.19565037,4.055733868,717.010347,285.9489548,21.27826015
7914,151.7071014,136.4921075,65.36128343,4.983264027,840.801877,351.3443402,26.14451337
7915,175.3235898,157.7400532,75.5361795,5.759016749,595.6701344,406.0386785,30.2144718
7916,177.2488416,159.4722179,76.36565242,5.822257285,474.3299219,410.4974437,30.54626097
7917,179.4307996,161.4353431,77.30572424,5.893930083,723.1386406,415.5507244,30.9222897
7918,176.6070932,158.8948316,76.08916237,5.801177176,471.8786044,409.0111935,30.43566495
7919,181.8694597,163.6294254,78.35639329,5.974035017,839.5762183,421.1985117,31.34255732
7920,0,60.28086649,0,0,475.5555806,71.99653985,0
7921,0,60.28086649,0,0,839.5762183,71.99653985,0
7922,0,60.28086649,0,0,476.7812393,71.99653985,0
7923,0,60.28086649,0,0,230.423838,71.99653985,0
7924,0,60.28086649,0,0,351.7640505,71.99653985,0
7925,194.0627553,174.5998322,83.60973635,6.374559519,475.5555806,449.4374362,33.44389454
7926,193.6777039,174.2533983,83.44384133,6.361911378,598.1214518,448.5456808,33.37753653
7927,191.6240977,172.4057522,82.55906841,6.294454669,845.7045119,443.7896549,33.02362736
7928,185.3349223,166.7473302,79.84944853,6.087868284,594.4444758,429.2243105,31.93977941
7929,174.6818349,157.1626611,75.25968668,5.73793643,231.6494967,404.5524135,30.10387467
7930,158.1246247,142.2660051,68.12620054,5.194066374,595.6701344,366.2069305,27.25048022
7931,144.5194766,130.0253432,62.26457683,4.74716544,719.4616644,334.6982421,24.90583073
7932,131.1710281,118.015636,56.51354924,4.308696558,471.8786044,303.7840542,22.6054197
7933,122.5715456,110.2786119,52.80855976,4.02622137,600.5727692,283.8681802,21.1234239
7934,122.058145,109.8167013,52.58736694,4.009357225,720.6873231,282.679176,21.03494678
7935,126.1653638,113.5119993,54.35691555,4.144270854,843.2531944,292.1912427,21.74276622
7936,148.7550407,133.8361145,64.08942156,4.886294947,476.7812393,344.5075487,25.63576862
7937,144.134429,129.6789128,62.09868346,4.734517426,349.3127331,333.8064955,24.83947338
7938,148.2416388,133.3742027,63.8682282,4.869430759,718.2360057,343.3185415,25.54729128
7939,150.9369999,135.7992409,65.02949393,4.957967787,478.006898,349.5608324,26.01179757
7940,153.5040131,138.1088034,66.13546244,5.042288853,844.4788531,355.5058774,26.45418498
7941,151.1936996,136.0301957,65.14009007,4.966399839,594.4444758,350.155333,26.05603603
7942,154.4024612,138.9171444,66.52254862,5.071801013,473.1042631,357.5866281,26.60901945
7943,156.1993665,140.5338347,67.29672486,5.130825628,598.1214518,361.7481505,26.91868994
7944,0,60.28086649,0,0,719.4616644,71.99653985,0
7945,0,60.28086649,0,0,351.7640505,71.99653985,0
7946,0,60.28086649,0,0,595.6701344,71.99653985,0
7947,0,60.28086649,0,0,227.9725206,71.99653985,0
7948,0,60.28086649,0,0,473.1042631,71.99653985,0
7949,156.8411214,141.1112268,67.57321767,5.151905947,595.6701344,363.2344154,27.02928707
7950,159.4081281,143.4207835,68.67918341,5.236226801,594.4444758,369.1794456,27.47167336
7951,162.2318448,145.9613043,69.89574971,5.328980045,839.5762183,375.7190002,27.95829988
7952,154.9158631,139.3790563,66.74374199,5.088665201,355.4410267,358.7756354,26.6974968
7953,140.9256674,126.7919639,60.7162249,4.629116252,229.1981793,326.3752004,24.28648996
7954,129.2457698,116.2834655,55.68407355,4.245455812,720.6873231,299.3252741,22.27362942
7955,117.6942266,105.8904486,50.7072222,3.866011544,350.5383919,272.5726086,20.28288888
7956,109.3514398,98.38437576,47.1128272,3.591968282,350.5383919,253.2512263,18.84513088
7957,104.3457845,93.88074719,44.95619738,3.427542873,475.5555806,241.6584357,17.98247895
7958,104.6024854,94.11170308,45.06679407,3.435974967,349.3127331,242.2529393,18.02671763
7959,105.6292763,95.03551511,45.50917527,3.469702921,230.423838,244.630924,18.20367011
7960,109.3514398,98.38437576,47.1128272,3.591968282,594.4444758,253.2512263,18.84513088
7961,108.3246425,97.46055796,46.67044322,3.558240117,475.5555806,250.8732268,18.66817729
7962,107.6828838,96.88316242,46.39394875,3.537159672,354.215368,249.3869529,18.5575795
7963,108.838038,97.92246398,46.89163383,3.575104094,226.7468619,252.0622191,18.75665353
7964,110.6349573,99.53916685,47.66581615,3.634129173,723.1386406,256.2237742,19.06632646
7965,112.431851,101.1558466,48.43998741,3.693153409,475.5555806,260.3852697,19.37599496
7966,117.3091816,105.5440205,50.54132994,3.853363614,598.1214518,271.6808681,20.21653198
7967,119.3627839,107.3916631,51.42610121,3.920820197,595.6701344,276.4368851,20.57044048
7968,0,60.28086649,0,0,844.4788531,71.99653985,0
7969,0,60.28086649,0,0,845.7045119,71.99653985,0
7970,0,60.28086649,0,0,355.4410267,71.99653985,0
7971,0,60.28086649,0,0,723.1386406,71.99653985,0
7972,0,60.28086649,0,0,839.5762183,71.99653985,0
7973,131.2993824,118.1311174,56.56884924,4.312912731,720.6873231,304.081315,22.6275397
7974,135.4065922,121.8264073,58.33839398,4.447826065,476.7812393,313.5933609,23.33535759
7975,134.5081441,121.0180663,57.95130779,4.418313905,844.4788531,311.5126101,23.18052312
7976,130.4009266,117.3227694,56.18175974,4.283400318,717.010347,302.0005463,22.4727039
7977,121.1596892,109.0083533,52.20027744,3.979844812,350.5383919,280.5984074,20.88011098
7978,109.3514398,98.38437576,47.1128272,3.591968282,476.7812393,253.2512263,18.84513088
7979,102.8055789,92.49501166,44.29261728,3.37695031,719.4616644,238.091414,17.71704691
7980,101.7787623,91.57117655,43.85022501,3.343221512,350.5383919,235.7133698,17.54009
7981,100.36692,90.30093056,43.24194877,3.296845418,478.006898,232.4436297,17.29677951
7982,103.7040322,93.30335741,44.67970567,3.406462638,354.215368,240.1721766,17.87188227
7983,109.4798031,98.49986529,47.16813107,3.596184751,474.3299219,253.5485079,18.86725243
7984,118.0792805,106.2368847,50.87311834,3.87865977,595.6701344,273.46437,20.34924734
7985,121.0313413,108.8928777,52.14498021,3.975628849,232.8751554,280.3011615,20.85799208
7986,121.6730974,109.4702709,52.42147358,3.996709211,473.1042631,281.7874295,20.96858943
7987,120.7746416,108.6619229,52.03438408,3.967196798,717.010347,279.7066609,20.81375363
7988,121.9297984,109.7012268,52.53207026,4.005141304,226.7468619,282.3819331,21.0128281
7989,122.058145,109.8167013,52.58736694,4.009357225,350.5383919,282.679176,21.03494678
7990,122.4432002,110.1631386,52.75326363,4.022005492,351.7640505,283.5709404,21.10130545
7991,125.395261,112.8191316,54.0251255,4.118974572,355.4410267,290.4077319,21.6100502
7992,0,60.28086649,0,0,476.7812393,71.99653985,0
7993,0,60.28086649,0,0,844.4788531,71.99653985,0
7994,0,60.28086649,0,0,231.6494967,71.99653985,0
7995,0,60.28086649,0,0,354.215368,71.99653985,0
7996,0,60.28086649,0,0,352.9897093,71.99653985,0
7997,133.4813339,120.0942369,57.50891829,4.384585319,720.6873231,309.1345808,23.00356732
7998,134.5081441,121.0180663,57.95130779,4.418313905,227.9725206,311.5126101,23.18052312
7999,132.3261861,119.0549411,57.01123598,4.346641107,478.006898,306.4593294,22.80449439
8000,130.4009266,117.3227694,56.18175974,4.283400318,600.5727692,302.0005463,22.4727039
8001,128.732368,115.8215538,55.46288018,4.228591624,721.9129818,298.136267,22.18515207
8002,122.5715456,110.2786119,52.80855976,4.02622137,232.8751554,283.8681802,21.1234239
8003,121.1596892,109.0083533,52.20027744,3.979844812,720.6873231,280.5984074,20.88011098
8004,120.0045414,107.9690575,51.70259513,3.9419006,475.5555806,277.923156,20.68103805
8005,118.9777377,107.0452339,51.26020839,3.908172225,229.1981793,275.5451416,20.50408336
8006,120.3895864,108.3154856,51.86848739,3.95454853,599.3471106,278.8148965,20.74739496
8007,127.1921649,114.4358206,54.79930118,4.177999145,843.2531944,294.5692512,21.91972047
8008,136.6900956,122.9811857,58.89137685,4.489986492,355.4410267,316.565876,23.55655074
8009,144.7761762,130.2562979,62.37517296,4.755597492,720.6873231,335.2927427,24.95006918
8010,146.3163805,131.6420322,63.03875251,4.806190013,595.6701344,338.8597614,25.215501
8011,146.8297824,132.103944,63.25994588,4.823054201,719.4616644,340.0487686,25.30397835
8012,154.0174149,138.5707152,66.35665581,5.059153041,478.006898,356.6948846,26.54266232
8013,152.2205033,136.9540192,65.5824768,5.000128215,230.423838,352.5333475,26.23299072
8014,148.7550407,133.8361145,64.08942156,4.886294947,231.6494967,344.5075487,25.63576862
8015,150.423598,135.337329,64.80830057,4.9411036,599.3471106,348.3718252,25.92332023
8016,0,60.28086649,0,0,478.006898,71.99653985,0
8017,0,60.28086649,0,0,720.6873231,71.99653985,0
8018,0,60.28086649,0,0,845.7045119,71.99653985,0
8019,0,60.28086649,0,0,478.006898,71.99653985,0
8020,0,60.28086649,0,0,226.7468619,71.99653985,0
8021,102.3898104,189.0122746,89.99761577,38.04153644,355.4410267,237.1285197,35.99904631
8022,102.9528462,190.0516424,90.49250758,38.2507247,230.423838,238.432476,36.19700303
8023,104.5615136,193.0212533,91.9064787,38.84840314,355.4410267,242.1580511,36.76259148
8024,103.5158835,191.0910132,90.98740079,38.45991356,478.006898,239.736436,36.39496032
8025,102.7115442,189.6061974,90.28041028,38.16107225,355.4410267,237.8736354,36.11216411
8026,100.539841,185.5972187,88.37154735,37.35420556,594.4444758,232.8441039,35.34861894
8027,98.44857359,181.7367252,86.53338517,36.57722371,842.0275357,228.000857,34.61335407
8028,96.51817313,178.173193,84.83662025,35.86000977,478.006898,223.530168,33.9346481
8029,96.03556839,177.2823014,84.41242495,35.68070456,231.6494967,222.412485,33.76496998
8030,97.32250766,192.8733153,85.54360652,36.15884928,720.6873231,232.3819389,34.21744261
8031,98.85074327,195.9019659,86.88688043,36.72664437,595.6701344,236.0309853,34.75475217
8032,101.2637436,200.6840394,89.00783641,37.62316172,718.2360057,241.79263,35.60313456
8033,101.1833134,200.5246431,88.93714061,37.59327896,354.215368,241.6005826,35.57485624
8034,101.9876455,202.118665,89.64412476,37.89211758,721.9129818,243.5211276,35.8576499
8035,105.7680162,209.6105869,92.96695881,39.29666271,229.1981793,252.5477125,37.18678352
8036,103.9984819,206.1037315,91.41159044,38.63921637,718.2360057,248.3225046,36.56463618
8037,106.08975,210.2481975,93.24975332,39.41619852,839.5762183,253.3159328,37.29990133
8038,106.4919189,211.045214,93.60324787,39.56561887,718.2360057,254.276212,37.44129915
8039,105.5267183,209.1323837,92.75486505,39.20701175,232.8751554,251.971553,37.10194602
8040,0,64.71501729,0,0,843.2531944,74.2290075,0
8041,0,64.71501729,0,0,721.9129818,74.2290075,0
8042,0,64.71501729,0,0,349.3127331,74.2290075,0
8043,0,64.71501729,0,0,231.6494967,74.2290075,0
8044,0,64.71501729,0,0,595.6701344,74.2290075,0
8045,108.5831863,215.1896784,95.44141005,40.34260072,226.7468619,259.2696383,38.17656402
8046,106.0093182,210.088798,93.17905611,39.38631516,845.7045119,253.1238816,37.27162244
8047,106.5723499,211.2046119,93.67394438,39.59550193,352.9897093,254.4682613,37.46957775
8048,106.08975,210.2481975,93.24975332,39.41619852,232.8751554,253.3159328,37.29990133
8049,103.6767505,205.4661256,91.12879805,38.51968146,842.0275357,247.55429,36.45151922
8050,104.1593488,206.4225368,91.55298769,38.69898427,230.423838,248.7066148,36.62119508
8051,101.6659141,201.4810591,89.36133237,37.77258267,845.7045119,242.7529131,35.74453295
8052,99.33334399,196.8583819,87.31107219,36.90594807,350.5383919,237.1833158,34.92442888
8053,97.24207099,192.7139064,85.47290506,36.12896414,474.3299219,232.1898761,34.18916202
8054,97.40293789,193.0327117,85.61430232,36.18873204,231.6494967,232.5739862,34.24572093
8055,99.17247708,196.5395766,87.16967494,36.84618017,723.1386406,236.7992056,34.86786998
8056,102.3898104,202.9156735,89.99761577,38.04153644,845.7045119,244.4813973,35.99904631
8057,107.8592884,213.7550609,94.80512524,40.07364635,471.8786044,257.5411503,37.9220501
8058,109.7092578,217.4213221,96.43119366,40.76097723,350.5383919,261.9584171,38.57247746
8059,114.7765622,227.4636834,100.8852043,42.64366499,227.9725206,274.0578793,40.35408172
8060,120.1656043,238.1436633,105.622013,44.64589005,476.7812393,286.9255714,42.2488052
8061,122.1764415,242.1287314,107.3894794,45.39298914,350.5383919,291.7269503,42.95579176
8062,121.774275,241.3317198,107.035987,45.24356968,718.2360057,290.7666768,42.8143948
8063,121.4525404,240.6941075,106.7531918,45.12403357,594.4444758,289.9984545,42.70127672
8064,0,64.71501729,0,0,600.5727692,74.2290075,0
8065,0,64.71501729,0,0,227.9725206,74.2290075,0
8066,0,64.71501729,0,0,718.2360057,74.2290075,0
8067,0,64.71501729,0,0,232.8751554,74.2290075,0
8068,0,64.71501729,0,0,354.215368,74.2290075,0
8069,123.5438102,244.8385767,108.5913561,45.90101631,598.1214518,294.9918866,43.43654244
8070,121.6134073,241.0129128,106.894589,45.18380147,474.3299219,290.3825647,42.7578356
8071,121.1308066,240.0564969,106.4703973,45.00449776,476.7812393,289.2302342,42.58815892
8072,120.0047374,237.824858,105.4806158,44.58612214,226.7468619,286.5414612,42.19224632
8073,119.2808371,236.3902356,104.8443289,44.31716688,350.5383919,284.8129675,41.93773156
8074,118.7178038,235.2744186,104.3494392,44.10797952,349.3127331,283.4685839,41.73977568
8075,116.3047986,230.4923355,102.2284789,43.21146037,595.6701344,277.7069277,40.89139156
8076,114.6156953,227.1448781,100.7438071,42.58389709,232.8751554,273.6737691,40.29752284
8077,110.8353246,219.6529561,97.42097302,41.17935196,230.423838,264.6471843,38.96838921
8078,108.8244882,215.6678896,95.65350735,40.43225317,355.4410267,259.8458074,38.26140294
8079,109.8701247,217.7401274,96.57259091,40.82074514,351.7640505,262.3425272,38.62903636
8080,114.0526635,226.0290642,100.2489188,42.37471032,717.010347,272.3293893,40.09956752
8081,119.1199702,236.0714303,104.7029316,44.25739897,720.6873231,284.4288573,41.88117264
8082,119.8438705,237.5060527,105.3392185,44.52635424,349.3127331,286.157351,42.1356874
8083,120.4069063,238.6218745,105.8341103,44.7355425,231.6494967,287.5017404,42.33364412
8084,121.9351411,241.6505235,107.1773835,45.30333728,840.801877,291.150785,42.8709534
8085,123.9459774,245.6355901,108.9448492,46.05043607,474.3299219,295.952162,43.57793968
8086,125.3133461,248.3454353,110.1467259,46.55846325,845.7045119,299.2170983,44.05869036
8087,125.474213,248.6642406,110.2881231,46.61823115,840.801877,299.6012085,44.11524924
8088,0,64.71501729,0,0,355.4410267,74.2290075,0
8089,0,64.71501729,0,0,473.1042631,74.2290075,0
8090,0,64.71501729,0,0,226.7468619,74.2290075,0
8091,0,64.71501729,0,0,843.2531944,74.2290075,0
8092,0,64.71501729,0,0,599.3471106,74.2290075,0
8093,124.2677112,246.2732007,109.2276437,46.16997188,355.4410267,296.7203823,43.69105748
8094,122.6590414,243.0851458,107.8136705,45.57229255,596.8957932,292.8792788,43.1254682
8095,122.0155745,241.8099261,107.2480822,45.33322123,355.4410267,291.3428401,42.89923288
8096,121.9351411,241.6505235,107.1773835,45.30333728,229.1981793,291.150785,42.8709534
8097,121.21124,240.2158996,106.5410959,45.03438172,474.3299219,289.4222894,42.61643836
8098,116.7069674,231.289352,102.5819735,43.36088073,598.1214518,278.6672069,41.0327894
8099,115.420033,228.7389111,101.4507962,42.8827378,478.006898,275.5943276,40.58031848
8100,113.5700636,225.0726499,99.82472775,42.19540691,232.8751554,271.1770608,39.9298911
8101,111.8005252,221.5657865,98.26935584,41.53795908,351.7640505,266.9518433,39.30774234
8102,112.6048589,223.1598115,98.9763414,41.8367983,723.1386406,268.8723922,39.59053656
8103,113.8113615,225.5508531,100.0368215,42.28505787,720.6873231,271.7532202,40.0147286
8104,116.3047986,230.4923355,102.2284789,43.21146037,594.4444758,277.7069277,40.89139156
8105,116.6265316,231.1299446,102.5112727,43.33099588,349.3127331,278.475146,41.00450908
8106,117.1895674,232.2457665,103.0061646,43.54018414,476.7812393,279.8195354,41.20246584
8107,117.4308677,232.7239744,103.2182604,43.62983599,839.5762183,280.3957007,41.28730416
8108,117.1895674,232.2457665,103.0061646,43.54018414,719.4616644,279.8195354,41.20246584
8109,116.8678335,231.6081558,102.72337,43.42064833,721.9129818,279.0513151,41.089348
8110,117.9939011,233.8397915,103.7131501,43.83902335,599.3471106,281.7400843,41.48526004
8111,119.3612706,236.5496383,104.9150275,44.34705083,596.8957932,285.0050225,41.966011
8112,0,64.71501729,0,0,354.215368,74.2290075,0
8113,0,64.71501729,0,0,717.010347,74.2290075,0
8114,0,64.71501729,0,0,842.0275357,74.2290075,0
8115,0,64.71501729,0,0,226.7468619,74.2290075,0
8116,0,64.71501729,0,0,842.0275357,74.2290075,0
8117,111.6396583,221.2469812,98.12795858,41.47819118,842.0275357,266.5677332,39.25118343
8118,110.3527247,218.6965418,96.99678197,41.00004855,227.9725206,263.4948557,38.79871279
8119,105.0441143,208.1759613,92.33067046,39.02770685,230.423838,250.8192148,36.93226818
8120,104.6419495,207.3789528,91.97717945,38.87828798,595.6701344,249.8589452,36.79087178
8121,98.36814255,194.9455499,86.46268867,36.54734066,473.1042631,234.8786549,34.58507547
8122,97.16164075,192.55451,85.40220926,36.09908138,230.423838,231.9978288,34.1608837
8123,95.23123466,188.7288398,83.70543939,35.38186535,842.0275357,227.3884992,33.48217576
8124,89.19872567,176.7736402,78.40304237,33.14056898,839.5762183,212.9843684,31.36121695
8125,86.7857253,171.9915667,76.28208638,32.24405162,350.5383919,207.2227237,30.51283455
8126,87.26832602,172.9479826,76.70627815,32.42335533,717.010347,208.3750541,30.68251126
8127,91.28999867,180.9181157,80.24120949,33.91755291,471.8786044,217.9778081,32.0964838
8128,99.09204041,196.3801675,87.09897348,36.81629502,843.2531944,236.6071429,34.83958939
8129,115.098296,228.101294,101.1679988,42.7632008,599.3471106,274.8260996,40.46719952
8130,121.774275,241.3317198,107.035987,45.24356968,350.5383919,290.7666768,42.8143948
8131,129.898053,257.431387,114.1765476,48.26184849,717.010347,310.1642378,45.67061904
8132,130.7828209,259.1848162,114.9542325,48.59057196,718.2360057,312.2768436,45.981693
8133,135.2870943,268.1113654,118.9133556,50.26407325,350.5383919,323.031928,47.56534224
8134,128.3698173,254.4027364,112.8332737,47.69405341,474.3299219,306.5151913,45.13330948
8135,130.1393533,257.909595,114.3886435,48.35150034,231.6494967,310.740403,45.7554574
8136,0,64.71501729,0,0,475.5555806,74.2290075,0
8137,0,64.71501729,0,0,475.5555806,74.2290075,0
8138,0,64.71501729,0,0,476.7812393,74.2290075,0
8139,0,64.71501729,0,0,352.9897093,74.2290075,0
8140,0,64.71501729,0,0,351.7640505,74.2290075,0
8141,133.1153911,263.8074935,117.0044927,49.45720655,600.5727692,317.8464409,46.80179708
8142,133.0349576,263.6480908,116.9337941,49.4273226,719.4616644,317.6543857,46.77351764
8143,133.6784253,264.923312,117.4993831,49.66639421,473.1042631,319.1908265,46.99975324
8144,128.2893839,254.2433338,112.7625751,47.66416946,600.5727692,306.3231361,45.10503004
8145,121.2916735,240.3753022,106.6117945,45.06426567,473.1042631,289.6143444,42.6447178
8146,118.5569369,234.9556132,104.2080419,44.04821161,478.006898,283.0844737,41.68321676
8147,110.5135916,219.0153471,97.13817922,41.05981645,354.215368,263.8789659,38.85527169
8148,105.0441143,208.1759613,92.33067046,39.02770685,475.5555806,250.8192148,36.93226818
8149,101.2637436,200.6840394,89.00783641,37.62316172,355.4410267,241.79263,35.60313456
8150,100.8615748,199.8870229,88.65434186,37.47374136,595.6701344,240.8323508,35.46173674
8151,103.3550166,204.828515,90.84600354,38.40014566,474.3299219,246.7860697,36.33840142
8152,116.3852336,230.6517414,102.299179,43.24134492,474.3299219,277.8989866,40.9196716
8153,117.5917346,233.0427797,103.3596577,43.68960389,226.7468619,280.7798108,41.34386308
8154,115.6613309,229.2171143,101.6628899,42.97238876,352.9897093,276.170487,40.66515596
8155,117.9939011,233.8397915,103.7131501,43.83902335,718.2360057,281.7400843,41.48526004
8156,116.4656647,230.8111393,102.3698755,43.27122797,843.2531944,278.0910359,40.9479502
8157,117.0287005,231.9269611,102.8647673,43.48041623,720.6873231,279.4354252,41.14590692
8158,115.7417668,229.3765217,101.7335907,43.0022736,718.2360057,276.3625479,40.69343628
8159,112.7657258,223.4786168,99.11773865,41.8965662,596.8957932,269.2565023,39.64709546
8160,0,64.71501729,0,0,471.8786044,74.2290075,0
8161,0,64.71501729,0,0,840.801877,74.2290075,0
8162,0,64.71501729,0,0,595.6701344,74.2290075,0
8163,0,64.71501729,0,0,355.4410267,74.2290075,0
8164,0,64.71501729,0,0,842.0275357,74.2290075,0
8165,110.6744585,219.3341524,97.27957647,41.11958435,595.6701344,264.2630761,38.91183059
8166,114.2135304,226.3478695,100.3903161,42.43447823,840.801877,272.7134994,40.15612644
8167,114.0526635,226.0290642,100.2489188,42.37471032,230.423838,272.3293893,40.09956752
8168,116.2243667,230.3329361,102.1577817,43.18157702,354.215368,277.5148764,40.86311268
8169,110.2722896,218.5371359,96.92608192,40.970164,351.7640505,263.3027968,38.77043277
8170,107.8592884,213.7550609,94.80512524,40.07364635,723.1386406,257.5411503,37.9220501
8171,101.5854767,201.3216485,89.29063021,37.74269723,355.4410267,242.5608484,35.71625208
8172,98.7703066,195.7425569,86.81617898,36.69675922,720.6873231,235.8389226,34.72647159
8173,97.08120408,192.3951009,85.33150781,36.06919623,227.9725206,231.8057659,34.13260312
8174,97.32250766,192.8733153,85.54360652,36.15884928,598.1214518,232.3819389,34.21744261
8175,101.6659141,201.4810591,89.36133237,37.77258267,227.9725206,242.7529131,35.74453295
8176,106.2506169,210.5670028,93.39115058,39.47596642,351.7640505,253.700043,37.35646023
8177,112.2026941,222.362803,98.62285039,41.68737944,843.2531944,267.9121226,39.44914016
8178,115.178731,228.2606999,101.2386989,42.79308535,226.7468619,275.0181585,40.49547956
8179,120.8090728,239.4188862,106.1876028,44.88496196,719.4616644,288.4620139,42.47504112
8180,122.096008,241.9693288,107.3187808,45.36310518,355.4410267,291.5348952,42.92751232
8181,123.7046763,245.1573805,108.7327526,45.96078392,719.4616644,295.3759948,43.49310104
8182,129.013285,255.6779577,113.3988627,47.93312502,231.6494967,308.0516319,45.35954508
8183,129.898053,257.431387,114.1765476,48.26184849,718.2360057,310.1642378,45.67061904
8184,0,64.71501729,0,0,557.8226953,74.2290075,0
8185,0,64.71501729,0,0,784.1523954,74.2290075,0
8186,0,64.71501729,0,0,441.2286073,74.2290075,0
8187,0,64.71501729,0,0,669.844466,74.2290075,0
8188,0,64.71501729,0,0,674.4167832,74.2290075,0
8189,134.0805925,265.7203254,117.8528762,49.81581397,217.1850658,320.1511018,47.14115048
8190,132.954524,263.4886878,116.8630953,49.39743859,216.0419864,317.4623303,46.74523812
8191,131.2654217,260.1412323,115.3784243,48.76987567,445.8009245,313.429174,46.15136972
8192,134.884927,267.3143518,118.5598624,50.11465346,672.1306247,322.0716524,47.42394496
8193,130.0589199,257.7501923,114.3179449,48.32161639,784.1523954,310.5483479,45.72717796
8194,121.8547076,241.4911208,107.1066849,45.27345333,669.844466,290.95873,42.84267396
8195,117.7526031,233.3615883,103.5010564,43.74937239,329.2068365,281.1639248,41.40042256
8196,112.5244279,223.0004136,98.90564489,41.80691524,213.7558279,268.6803429,39.56225796
8197,108.5831863,215.1896784,95.44141005,40.34260072,213.7558279,259.2696383,38.17656402
8198,108.5027552,215.0302805,95.37071355,40.31271766,668.7013868,259.0775889,38.14828542
8199,112.2026941,222.362803,98.62285039,41.68737944,670.9875453,267.9121226,39.44914016
8200,110.7548895,219.4935503,97.35027298,41.14946741,211.4696693,264.4551253,38.94010919
8201,123.0612094,243.8821607,108.1671643,45.7217126,444.6578452,293.8395561,43.26686572
8202,138.2631321,274.0092638,121.5292048,51.36977946,211.4696693,330.1379658,48.61168192
8203,148.3173137,293.9345965,130.3665332,55.10527341,442.3716867,354.1448506,52.14661328
8204,152.4194198,302.0641323,133.9721632,56.62935494,555.5365367,363.9396596,53.58886528
8205,150.0868497,297.4414551,131.921903,55.76272034,445.8009245,358.3700623,52.7687612
8206,143.8130399,285.0080465,126.4074097,53.43177194,214.8989072,343.3897651,50.56296388
8207,145.4217094,288.1961007,127.8213826,54.02945115,211.4696693,347.2308678,51.12855304
8208,0,64.71501729,0,0,786.438554,74.2290075,0
8209,0,64.71501729,0,0,785.2954747,74.2290075,0
8210,0,64.71501729,0,0,788.7247126,74.2290075,0
8211,0,64.71501729,0,0,787.5816333,74.2290075,0
8212,0,64.71501729,0,0,443.5147659,74.2290075,0
8213,145.0999756,287.5584901,127.5385881,53.90991534,554.3934574,346.4626475,51.01543524
8214,143.0087061,283.4140215,125.7004241,53.13293272,788.7247126,341.4692162,50.28016964
8215,142.7674051,282.9358121,125.4883276,53.0432806,329.2068365,340.8930493,50.19533104
8216,138.987033,275.4438874,122.1654923,51.63873496,556.679616,331.8664612,48.86619692
8217,137.378364,272.2558343,120.7515199,51.04105596,444.6578452,328.0253598,48.30060796
8218,133.4371247,264.4451038,117.2872871,49.5767423,787.5816333,318.6146608,46.91491484
8219,130.4610871,258.5472056,114.671438,48.47103615,444.6578452,311.5086233,45.8685752
8220,127.8872158,253.4463189,112.4090812,47.5147494,212.6127486,305.3628589,44.96363248
8221,126.7611491,251.2146847,111.4193019,47.09637468,217.1850658,302.6740917,44.56772076
8222,129.1741519,255.996763,113.54026,47.99289292,785.2954747,308.435742,45.416104
8223,130.7023875,259.0254136,114.8835339,48.56068801,441.2286073,312.0847885,45.95341356
8224,133.5175583,264.6045067,117.3579858,49.60662631,213.7558279,318.8067162,46.94319432
8225,134.7240601,266.9955467,118.4184652,50.05488559,785.2954747,321.6875424,47.36738608
8226,133.276258,264.1262988,117.1458899,49.51697446,560.1088539,318.230551,46.85835596
8227,134.9653606,267.4737548,118.6305612,50.14453747,669.844466,322.2637079,47.45222448
8228,135.2066609,267.9519628,118.8426571,50.23418933,674.4167832,322.8398731,47.53706284
8229,136.2522958,270.0241973,119.7617392,50.62268068,554.3934574,325.336589,47.90469568
8230,135.769695,269.0677813,119.3375474,50.44337696,786.438554,324.1842585,47.73501896
8231,136.4131625,270.3430024,119.9031363,50.68244853,673.2737039,325.7206988,47.96125452
8232,0,64.71501729,0,0,329.2068365,74.2290075,0
8233,0,64.71501729,0,0,217.1850658,74.2290075,0
8234,0,64.71501729,0,0,785.2954747,74.2290075,0
8235,0,64.71501729,0,0,674.4167832,74.2290075,0
8236,0,64.71501729,0,0,213.7558279,74.2290075,0
8237,131.2654217,260.1412323,115.3784243,48.76987567,557.8226953,313.429174,46.15136972
8238,131.0241213,259.6630243,115.1663284,48.68022381,788.7247126,312.8530089,46.06653136
8239,130.5415203,258.7066078,114.7421364,48.50092001,214.8989072,311.7006777,45.89685456
8240,130.2197868,258.0689976,114.4593421,48.3813843,560.1088539,310.9324581,45.78373684
8241,129.9784866,257.5907901,114.2472465,48.29173253,328.0637572,310.3562934,45.6988986
